,Unnamed: 0,Name,Review,Sug/Com,Vader,sentiment_dict_sompound,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment
3000,3034,Priyanka,"
Guitar


Gud quality
",1,0,0.0,0.0,0.0,1
3001,3035,Himil patel,"
All-over excellant


Best for money
",1,1,0.6369,0.3,1.0,1
3002,3036,Jayanth,"
Five Stars


Too awesome for this rate
",1,1,0.6249,1.0,1.0,1
3003,3037,Debmeet Banerjee,"
Four Stars


It's good for this price. But while holding, it feels cheap.
",1,1,0.2382,0.65,1.0,0
3004,3038,AmulyaVinay,"
Awesome product for beginners


Awesome product begginers...go for it..👍
",1,1,0.8481,1.0,1.0,1
3005,3039,Pulstar Ch Marak,"
I have ordered these


Good for beginners
",1,1,0.4404,0.6000000000000001,1.0,1
3006,3040,Sachin rawat,"
Rest all ok


Minor scratch on front panel
",1,1,0.296,0.35,1.0,0
3007,3041,Sanskar jain,"
Best in price


Best in the range
",1,1,0.8555,0.3,1.0,1
3008,3042,Yashu,"
Good


Good
",1,1,0.7003,0.6000000000000001,1.0,1
3009,3043,Amazon Customer,"
Four Stars


Good sound
",1,1,0.4404,0.5,1.0,1
3010,3044,thomasfrancis,"
Ok


Ok
",1,1,0.5267,0.5,1.0,1
3011,3045,sindhuja,"
Good


Good product.... Nic to start wit
",1,1,0.7003,0.6000000000000001,1.0,1
3012,3046,Santosh Lopez,"
Worth Money


A good product
",1,1,0.5859,0.35000000000000003,1.0,1
3013,3047,Mohammed Zafar Khan,"
Best for beginning


Best guitar for beginning
",1,1,0.8555,0.3,1.0,1
3014,3048,piyush joshi,"
Damaged product


Damaged product..
",0,0,-0.7003,0.0,0.0,0
3015,3049,Varsha s.,"
No damage


I liked it . there is every thing that is shown in picture . very nice product
",1,1,0.8187,0.9,1.0,1
3016,3050,Rekha Y.,"
EASY TO LEARN


I GOT GUITAR DAMAGE
",0,0,-0.0772,0.8333333333333334,1.0,0
3017,3051,Mohit,"
Good


Good for this price
",1,1,0.7003,0.6000000000000001,1.0,1
3018,3052,Suraj Patel,"
Good product


Mast
",1,1,0.4404,0.6000000000000001,1.0,1
3019,3053,Amazon Customer,"
Three Stars


Got a different color than the which is show in picture.
",1,0,0.0,0.6,0.0,0
3020,3054,Ritvik,"
Very bad product


Broken and 2nd hand
",0,0,-0.6068,0.4222222222222222,0.0,0
3021,3055,md dhamu,"
Not bad awesome


It is very good but mine was at delivery time but it's awesome very good sound
",1,1,0.9155,0.7711111111111112,1.0,1
3022,3056,Yogesh,"
Fast service


Best
",1,1,0.6369,0.44999999999999996,1.0,1
3023,3057,Somesh,"
I want replac the order but not Options there


This is not acceptable
",0,0,-0.3167,0.0,0.0,0
3024,3058,Apurva B.,"
Good for beginners


the sound of the strings is not proper... Bt overall it's good for beginners
",1,1,0.7003,0.34,1.0,0
3025,3059,Anonymous,"
Nice at this price


Its not too good not too bad but nice at this price
",1,1,0.7024,0.8166666666666667,1.0,1
3026,3060,Soumya Ranjan Panda,"
Not applicable for kids


Not good
",1,0,-0.3412,0.6000000000000001,0.0,0
3027,3061,Amazon Customer,"
Worse purchase!


It was broken and not reliable. Doesn't worth the money or purchase
",0,0,-0.7183,0.3666666666666667,0.0,0
3028,3062,Junaid,"
Less price, good quality


Good for beginners
",1,1,0.6728,0.4222222222222223,1.0,1
3029,3063,Rohit malviya,"
One Star


Not good  small size
",1,0,-0.3412,0.5,0.0,0
3030,3064,Harshitha,"
Very well packed.


Sound quality is good.
",1,1,0.6478,0.43333333333333335,1.0,1
3031,3065,Amazonil,"
Nice product


It's a good start for beginners in low budget...
",1,1,0.5574,0.6333333333333334,1.0,1
3032,3066,Siva prasad Epuri,"
Best for beginners


Good for beginners
",1,1,0.7964,0.45000000000000007,1.0,1
3033,3067,deepak,"
Kids love it


Superb piece
",1,1,0.8519,0.8,1.0,1
3034,3068,Amaku kino,"
Poor quality product


Today i hv received my guitar n I'm not satisfied ,quality is very low don't waste ur money to buy this product
",0,0,-0.6404,0.49750000000000005,0.0,0
3035,3069,Hrishikesh Mahalle,"
Best FOR BEGINNERS


NICE
",1,1,0.8286,0.65,1.0,1
3036,3070,Amazon Customer,"
Its pretty good for the price


Like the color, the sound, color and the built
",1,1,0.8225,0.6666666666666666,1.0,1
3037,3071,Viren Baser,"
Best guitar for beginners


Everything is good
",1,1,0.7964,0.45000000000000007,1.0,1
3038,3072,Pradip s.,"
Good


This product is very nice
",1,1,0.7178,0.8,1.0,1
3039,3073,Arun,"
fulfill


worthy...
",1,1,0.7003,1.0,1.0,1
3040,3074,Mr king,"
Guitar is damaged


Guitar is damaged waste of money
",0,0,-0.8225,0.0,0.0,0
3041,3075,Vinay jatav,"
Quality product


Best in this price
",1,1,0.6369,0.3,1.0,1
3042,3076,Netrapal,"
Very good


Good
",1,1,0.7485,0.6900000000000002,1.0,1
3043,3077,Amazon Customer,"
Best for beginners


Using since a year now still st its best ,worth for the price
",1,1,0.8834,0.2333333333333333,1.0,1
3044,3078,Loden T.,"
Juarez


Nice product. It was my first ever online shopping. I m vry much satisfied with this product.
",1,1,0.6808,0.7777777777777777,1.0,1
3045,3079,LR Mazumder,"
Five Stars


This one is best.
",1,1,0.6369,0.3,1.0,1
3046,3080,jayant k.,"
Five Stars


Good for beginners
",1,1,0.4404,0.6000000000000001,1.0,1
3047,3081,Mallesh,"
Five Stars


Very good product.
",1,1,0.4927,0.7800000000000001,1.0,1
3048,3082,Akanksha goyal,"
Style


style
",1,0,0.0,0.0,0.0,1
3049,3083,Ravindarreddy,"
Worthful


It's ok but sounds not good
",1,0,-0.363,0.55,0.0,0
3050,3084,Ankush,"
budget guitar


Awesome guitar....Best for beginners.....I
",1,1,0.6249,1.0,1.0,1
3051,3085,Athul M.,"
Feels good


The sounds feels good.. and the guitar is good in quality..
",1,1,0.8271,0.6000000000000001,1.0,1
3052,3086,Pratik bogulwar,"
Excellent


Outstanding product
",1,1,0.8271,0.9375,1.0,1
3053,3087,Dr prasad bhamare,"
Bad quality product....


Not at all satify with this product
",0,0,-0.5423,0.6666666666666666,0.0,0
3054,3088,Amazon Customer,"
One Star


The product is broken two-time. After returning the product, I got tthe broken product again. this is realy unfair.
",0,0,-0.8519,0.6,0.0,0
3055,3089,Akash,"
Good for price


Beginner must go for it
",1,1,0.4404,0.6000000000000001,1.0,1
3056,3090,AMIT KUMAR,"
One Star


Broken guitar delivered useless
",0,0,-0.7096,0.30000000000000004,0.0,0
3057,3091,kammu,"
Nice


Good
",1,1,0.6908,0.8,1.0,1
3058,3092,Amazon Customer,"
Good for beginners and sounds good.


Good for beginners like me.
",1,1,0.8807,0.6000000000000001,1.0,1
3059,3093,Ok,"
Bad


Too high action,. Couldn't play properly
",0,0,-0.6742,0.3516666666666667,0.0,0
3060,3094,HARSHIT SINGH,"
Satisfied


Nice product good quality and value for money. I will recommend it.
",1,1,0.9081,0.8666666666666667,1.0,1
3061,3095,Deepan,"
Not as expected


quality is not upto the mark
",0,0,0.0,0.4,0.0,0
3062,3096,Gourav Sarange,"
Wonderful


Wonderful product ..
",1,1,0.8126,1.0,1.0,1
3063,3097,Allan,"
Three Stars


Good one Value for money
",1,1,0.6486,0.6000000000000001,1.0,1
3064,3098,Shahana,"
Amaazing Guitar


Good quality sound..  looks pretty..  easy to use for beginners..
",1,1,0.8402,0.7083333333333334,1.0,1
3065,3099,Shamal Mundhe,"
As it is as displayed in picture.


Nice product..
",1,1,0.4215,1.0,1.0,1
3066,3100,Amazon Customer,"
.


Best for beginners
",1,1,0.6369,0.3,1.0,0
3067,3101,Amazon Customer,"
Good


Nice
",1,1,0.6908,0.8,1.0,1
3068,3102,akash sp,"
Low quality strings


Very Disappointed, low quality guitar have been delivered. String damaged within a week
",0,0,-0.868,0.525,0.0,0
3069,3103,Neha R,"
Better and cheaper


Cheaper and a bit low quality
",1,1,0.2023,0.4,1.0,0
3070,3104,Kesavadass,"
Good


Good product
",1,1,0.7003,0.6000000000000001,1.0,1
3071,3105,Ajay Kumar Chauhan,"
Good


Good
",1,1,0.7003,0.6000000000000001,1.0,1
3072,3106,Pradeep,"
Average product


Okay for beginners
",1,1,0.2263,0.44999999999999996,1.0,0
3073,3107,Amazon Customer,"
Five Stars


good product
",1,1,0.4404,0.6000000000000001,1.0,1
3074,3108,vijay shingne,"
Best beginners guitar


Good for beginners, sound quality also good. Enjoy....!
",1,1,0.9259,0.4800000000000001,1.0,1
3075,3109,Sneh singh,"
Amazing product


All good but is not polished at one place only one inch sound and strings are very nice
",1,1,0.8171,0.78,1.0,1
3076,3110,Darkness Around us,"
Must have


Dope cheez gmh
",1,0,0.0,0.0,0.0,1
3077,3111,Dileep Singh,"
Don't buy


According to rate bad
",0,0,-0.5423,0.6666666666666666,0.0,0
3078,3112,Seemran khatry,"
Nice produ t


Good product for beginners
",1,1,0.6908,0.8,1.0,0
3079,3113,Prashant Saxena,"
Five Stars


Great instrument 🤘
",1,1,0.6249,0.75,1.0,1
3080,3114,Darshan D,"
I


String is very high
",0,0,0.0,0.702,1.0,0
3081,3115,Rizwan,"
No sting Player


There was no stings cord from which we play d guitar, I had to purchase 1 for 50 rupees
",0,0,-0.25,0.0,0.0,0
3082,3116,Omprakash sen,"
Looking so gorgeous 😍😍😍😍😍


Good products 👌👌👌
",1,1,0.9905,0.75,1.0,1
3083,3117,Kaushal Patel,"
Best for beginners and upper levels


Best for beginners and upper levels
",1,1,0.8555,0.15,1.0,1
3084,3118,Sewak singh,"
value for money


its awesome really good quality in this price range
",1,1,0.8655,0.8,1.0,1
3085,3119,Abhash Kumar Das,"
Value for Money


Accent is little bit high. But sound is cool. Good guitar to buy in affordable price. 😊
",1,1,0.9477,0.538,1.0,1
3086,3120,Palak agrawal,"
Good


For beginners
",1,1,0.4404,0.6000000000000001,1.0,1
3087,3121,MURALI KRISHNA,"
Bad


Not good
",0,0,-0.7101,0.6333333333333333,0.0,0
3088,3122,arya,"
Great for beginners


Not bad....
",1,1,0.7876,0.7083333333333333,1.0,1
3089,3123,rajeev,"
Strings break easily


Strings break everytime I try to tune it
",0,1,0.34,0.8333333333333334,1.0,0
3090,3124,Debmalya,"
Awful quality.


Very poor quality. The board was already swelled up by the time it was delivered. Wouldn't recommend to anyone.
",0,0,-0.8178,0.89,0.0,0
3091,3125,satish,"
best


good
",1,1,0.7964,0.45000000000000007,1.0,1
3092,3126,vineet kumar singh,"
👍👍


🖕🖕
",1,0,0.0,0.0,0.0,0
3093,3127,Anupaul,"
Damaged product


Received product in damage condition
",0,0,-0.7269,0.0,0.0,0
3094,3128,Preetham gowda,"
Superb❤❤❤


It was awesome to unbox ..and its been 6 months so far... But its really good one for who are beginners...
",1,1,0.945,0.8666666666666667,1.0,1
3095,3129,Anoop,"
Great product


Good quality!Great for a beginner
",1,1,0.807,0.675,1.0,1
3096,3130,Smita Rai,"
I love it


It's too good
",1,1,0.7964,0.6000000000000001,1.0,1
3097,3131,anil kumar,"
Super sound


It's very good and good looking.
",1,1,0.8822,0.6116666666666667,1.0,1
3098,3132,Deval Sawant,"
Best for bigginers


Nice product
",1,1,0.7906,0.65,1.0,1
3099,3133,meritta jordan,"
Supper


We like this product
",1,1,0.3612,0.0,0.0,1
3100,3134,kumargirish sonawane,"
Five Stars


great for beginners
",1,1,0.6249,0.75,1.0,1
3101,3135,Amazon Customer,"
Waste of money


Waste of MoneyNot a complete set
",0,0,-0.6808,0.13333333333333333,0.0,0
3102,3136,Nitu,"
Good product


It's a good product..I am happy
",1,1,0.8591,0.7333333333333334,1.0,1
3103,3137,Shoeb,"
Feels Good


Cool, a good gift for birthday
",1,1,0.875,0.6166666666666667,1.0,1
3104,3138,Bodh,"
Better to go for higher price range guitar


Inferior quality including the strings and picks.. Better to go for higher price range guitar
",1,1,0.4767,0.5,1.0,0
3105,3139,niraj singh,"
Nice product


Nice product for beginners
",1,1,0.6808,1.0,1.0,1
3106,3140,Nikhil,"
Four Stars


It is lighter in weight make it more easy for beginners to learn .
",1,1,0.4927,0.6666666666666667,1.0,1
3107,3141,akshaykumar,"
Five Stars


A begginers best guitar at an affordable price
",1,1,0.6369,0.3,1.0,1
3108,3142,Akshay Rane,"
First Guitar for me


All accessories are present and guitar is in awsome condition...Don't think much just grab it asap!
",1,0,0.0,0.17777777777777778,1.0,1
3109,3143,Aarti,"
This is very bad product👎👎👎


The sound quality is very bad
",0,0,-0.8218,0.7111111111111111,0.0,0
3110,3144,Abhay Raj Sharma,"
Fair


Good guitar for beginners . but not so rough and tough
",1,1,0.1165,0.6833333333333333,1.0,0
3111,3145,Elton Richard,"
Good one


Sound quality is very good
",1,1,0.7264,0.5933333333333334,1.0,1
3112,3146,Lalit Arya,"
great purchase


prefect for beginners
",1,1,0.6249,0.75,1.0,1
3113,3147,Nikhil,"
Five Stars


Awesome guitar for the price and as usual well done Amazon for the delivery 😀
",1,1,0.8555,0.625,1.0,1
3114,3148,Neha,"
u can buy this  its aa good proudct


sry
",1,1,0.4404,0.6000000000000001,1.0,1
3115,3149,Prasad,"
Good product for beginners


Product is not that good but well made for beginners. overall product is ok
",1,1,0.6905,0.42500000000000004,1.0,0
3116,3150,Prasad,"
Good product for beginners


Product is not that good but well made for beginners. overall product is ok
",1,1,0.6905,0.42500000000000004,1.0,0
3117,3151,Bhuvana,"
Good quality


Good quality
",1,1,0.7003,0.6000000000000001,1.0,1
3118,3152,Harish Chandra,"
Very Poor Quality


Very Poor Quality
",0,0,-0.7774,0.78,0.0,0
3119,3153,Manmohan,"
Five Stars


This the best value for money Guitar
",1,1,0.765,0.3,1.0,1
3120,3154,Harsh Pahuja,"
Amazing for beginners


It's amazing for beginners.Value for money.
",1,1,0.8225,0.9,1.0,1
3121,3155,Rahul Yadav,"
Really nice


Really good for beginners
",1,1,0.7615,0.8,1.0,1
3122,3156,Aaditya thakran,"
Nyc selection


Not bad in this price range
",1,1,0.431,0.6666666666666666,1.0,1
3123,3157,Rajat,"
Best


Best for beginners
",1,1,0.8555,0.3,1.0,1
3124,3158,Michael Khomdram,"
Two Stars


There is no iron rod
",0,0,-0.296,0.0,0.0,0
3125,3159,Joginder Pal Narula,"
Beautiful


Good product
",1,1,0.7783,0.8,1.0,1
3126,3160,Amazon Customer,"
One Star


Very bad quality .....
",0,0,-0.5849,0.8666666666666667,0.0,0
3127,3162,M,"
Product is good  delivery is bad


Product is gooddelivery is bad
",0,0,-0.6249,0.6444444444444444,0.0,0
3128,3163,chittranjan kumar,"
nice


I am very very happy.good quality,nice for beginner
",1,1,0.4215,0.6950000000000001,1.0,1
3129,3164,S P.,"
Good


Nice product for learners
",1,1,0.6908,0.8,1.0,1
3130,3165,abhay Mishra,"
Budget guitar


Cgjkhgfgii
",1,0,0.0,0.0,0.0,1
3131,3166,Amazon Customer,"
Nice and affordable.


The guitar is very good.
",1,1,0.7178,0.8900000000000001,1.0,1
3132,3167,AMANDEEP SINGH,"
overall exellent


ok
",1,1,0.296,0.25,1.0,1
3133,3168,Jay Hidad,"
LOVE


Guys This is best guitar ever.........do not see bad reviews....
",1,1,0.9183,0.5222222222222221,1.0,1
3134,3169,Mansi,"
One Star


Your executive was not co-operative, he was not polite
",0,0,0.0,0.0,0.0,0
3135,3170,Rahul,"
Not good


Not good
",0,0,-0.094,0.6000000000000001,0.0,0
3136,3171,PARVESH,"
Go for it ...stylish one ..


Good one for beginners ..
",1,1,0.4404,0.6000000000000001,1.0,1
3137,3172,Maheshkumar gujarat,"
Average ok for beginners...


AVerage ... strings not so good...SOUnd average..
",1,1,0.296,0.42499999999999993,0.0,0
3138,3173,Harshit Mishra,"
Average


Strings get untuned very easily.. Guitar doesn't has perfect finish.
",1,0,-0.0785,0.7999999999999999,1.0,0
3139,3174,Ravi Sachdeva,"
buy it if its going to be your first guitar..


length is short but overall a good sounding guitar @ 1990/-....
",1,1,0.5927,0.30833333333333335,1.0,1
3140,3175,Sreeraj Menon,"
Five Stars


Nice
",1,1,0.4215,1.0,1.0,1
3141,3176,Amazon Customer,"
Five Stars


one part of string is missing so buy it carefully
",1,0,-0.1119,0.525,0.0,0
3142,3177,Josef wrenthlei,"
Satisfied


It is important for learning my lesson
",1,1,0.5574,1.0,1.0,1
3143,3178,Sourav Mahanta,"
For very young beginners only


For very young beginners only
",1,0,0.0,0.76,0.0,0
3144,3179,Philip,"
Best for beginners ....


Nice guitar to handle....worth for miney, average quality,best for beginners....
",1,1,0.7906,0.5666666666666667,1.0,1
3145,3180,Mandar,"
Amezing


Nic product. Amezing for begineers.
",1,0,0.0,0.0,0.0,1
3146,3181,Tanveer,"
Good for learner


Good for new learners
",1,1,0.7003,0.5515151515151516,1.0,1
3147,3182,Shalini,"
Five Stars


Super
",1,1,0.5994,0.6666666666666666,1.0,1
3148,3183,Sourav Nayak,"
Wonderful


Good quality and value for money.
",1,1,0.8402,0.8,1.0,1
3149,3184,Amazon Customer,"
Very nice but wire is loosely


Very much like this
",1,1,0.6921,0.63,1.0,1
3150,3185,Diksha,"
love the Guitar


good product for beginners
",1,1,0.7964,0.6000000000000001,1.0,1
3151,3186,Ritik dave,"
nice guitar under 2000


best guitar under 2000
",1,1,0.7906,0.65,1.0,1
3152,3187,Anup xaxa,"
Nice to learn for the beginners


It is nice for the beginners and quality is not so high .
",1,1,0.6808,0.8466666666666667,1.0,1
3153,3188,Swapnadip gaikawad,"
Time to diliwar


Good jobs 😊
",1,1,0.836,0.6000000000000001,1.0,1
3154,3189,Jiju,"
Four Stars


Good product for the price.
",1,1,0.4404,0.6000000000000001,1.0,1
3155,3190,Jiju,"
Four Stars


Good product for the price.
",1,1,0.4404,0.6000000000000001,1.0,1
3156,3191,Bhika Baviskar,"
Good quality


Sound is very good and product also..
",1,1,0.7264,0.5933333333333334,1.0,1
3157,3192,Pritam Thakur,"
Nice guitar


Sound is good but body is light weight
",1,1,0.431,0.675,1.0,0
3158,3193,shirsha gon,"
Damaged


Worst. I received a btoken piece
",0,0,-0.7906,1.0,0.0,0
3159,3194,Ashfak Abbas Ali,"
Very nice guitar


Best acoustic guitar for beginners
",1,1,0.8204,0.65,1.0,1
3160,3195,ayushi,"
It's the worst guitar ever seen.


Don't go for this.
",0,0,-0.6249,1.0,0.0,0
3161,3196,M j,"
Awesome this price range


Not bad value for money
",1,1,0.7108,0.8333333333333333,1.0,1
3162,3197,Amit,"
Five Stars


I love it.
",1,1,0.6369,0.6,1.0,1
3163,3198,Amazon Customer,"
For beginners


Pocket friendly
",1,1,0.4939,0.5,1.0,1
3164,3199,PALLAVI SHARMA,"
Not so good


Not a good product
",0,0,-0.616,0.6000000000000001,1.0,0
3165,3200,Ambika yadav,"
I love it


It's to good
",1,1,0.7964,0.6000000000000001,1.0,1
3166,3201,krantik,"
Outlook is good ..... But sound is not


It's not sounds properly ......if u r bigger than it's fine but the sound is really bad
",1,0,-0.4659,0.4523809523809524,1.0,0
3167,3202,Heerendra singh,"
Quality


Very poor product never to be a choice for even beginners
",1,0,-0.5256,0.78,0.0,0
3168,3203,Shruti,"
Didn't receive pick and extra strings


The guitar is okay for the price but i didn't receive pick and strings
",1,1,0.1154,0.3,1.0,0
3169,3204,krishan sharma,"
Five Stars


Best in this price , sound is best , best for beginners.. don't worry to buy it
",1,1,0.9433,0.325,1.0,1
3170,3205,Manish s.,"
Best quality


Very nice product thanks for amajon.....
",1,1,0.8874,0.5,1.0,1
3171,3206,RIJO RAJAN,"
Five Stars


awesome
",1,1,0.6249,1.0,1.0,1
3172,3207,suraj,"
Good product


Sounds good, good fir beginners
",1,1,0.8271,0.6000000000000001,1.0,1
3173,3208,Xavier kainikkat11,"
My complained


I got the item on 26th Jan and I like it but the cover is not suitable for this 🎸
",0,0,-0.0258,0.475,0.0,0
3174,3209,Anoop s,"
Gud one


Liked it.
",1,1,0.4215,0.8,1.0,1
3175,3210,POKAL ABHISHEK,"
Good


Good
",1,1,0.7003,0.6000000000000001,1.0,1
3176,3211,Gaurav,"
Cool


Its very cool and I also thought before buying that it can come broken or accessories missing
",1,0,-0.1045,0.48625,0.0,1
3177,3212,RAHUL,"
Not worth


Poor quality
",0,1,0.2235,0.35,0.0,0
3178,3213,Vivek,"
Shorter


Is this some kind of a joke, look what I found inside!!!Coming to the product, smaller than expected.
",0,1,0.4724,0.6,1.0,0
3179,3214,Amazon Customer,"
Loved it.


Nice product i loved it and i think this is a best choice for beginner's
",1,1,0.9413,0.725,1.0,1
3180,3215,SoHeL Debbarma,"
Great


Decent Product
",1,1,0.6249,0.7083333333333333,1.0,1
3181,3216,Kajal,"
Very bad product


Very bad product
",0,0,-0.8218,0.8666666666666667,0.0,0
3182,3217,Anubhav Sharma,"
Nice one


Nice product and sound quality is also good
",1,1,0.8176,0.75,1.0,1
3183,3218,Piyush soni,"
Worth Buy..


Nice affordable product  for beginners.Produce Gud quality sound.
",1,1,0.5719,0.5,1.0,1
3184,3219,sumit kumar,"
Not even for beginners it has no. Truss rod


Cheap quality ...
",1,0,0.0,0.7,1.0,0
3185,3220,brij lal mahato,"
Good


Good
",1,1,0.7003,0.6000000000000001,1.0,1
3186,3221,Amazon Customer,"
Awesome


Simply awesome
",1,1,0.8481,1.0,1.0,1
3187,3222,Amazon Customer,"
Three Stars


Strings gets loose everytime I tried to play...E string is not even tuned properly.
",1,0,-0.3182,0.18461538461538463,0.0,0
3188,3223,Avinash w,"
Go for it!


Perfect for beginners
",1,1,0.6114,1.0,1.0,1
3189,3224,yugandhar bandireddy,"
Worst


Worst
",0,0,-0.8481,1.0,0.0,0
3190,3225,Nikhil Barve,"
Good


Its good and I luv to play the guitar 🎸
",1,1,0.802,0.6000000000000001,1.0,1
3191,3226,Devang kushwah,"
It is good to see but it's reality comes out in playing ...


It is good to see but it's reality comes out in playing it. It's sound quality is not good
",1,1,0.7262,0.55,1.0,0
3192,3227,AB_ Rocks,"
Beginner's Choice


Awsm... Really great purchase....
",1,1,0.659,0.75,1.0,1
3193,3228,dr Mukesh Sharma,"
Best


Best in this price range
",1,1,0.8555,0.3,1.0,1
3194,3229,Jolan fernandes,"
Good


Its really good for beginners.
",1,1,0.7264,0.6000000000000001,1.0,1
3195,3230,Raj s.,"
Good product at this cost


Awesome one for beginners
",1,1,0.7906,0.8,1.0,1
3196,3231,Shreyash,"
Loved it


Loved it
",1,1,0.8316,0.8,1.0,1
3197,3232,Amazon Customer,"
nothing great, but yes definitely worth the


Product is ok , standar size is 40 and this one is 38, nothing great , but yes definitely worth the price
",1,1,0.826,0.44000000000000006,1.0,1
3198,3233,vaibhav,"
One Star


Damaged product
",0,0,-0.4404,0.0,0.0,0
3199,3234,Akash R,"
Nice


I received 1 day late but fine
",1,1,0.4767,0.7000000000000001,1.0,1
3200,3235,Naman,"
First class


Superb
",1,1,0.6249,0.6666666666666666,1.0,1
3201,3236,Kabita Chatterjee,"
Good


Nice product
",1,1,0.6908,0.8,1.0,1
3202,3237,Anushka,"
Best Guitar


It is very good guitar in this range I just love it
",1,1,0.9117,0.56,1.0,1
3203,3238,Mrs vibha,"
Reasonable prize


Love the music
",1,1,0.8176,0.6,1.0,1
3204,3239,Shraddha Pande,"
Nice


Nice
",1,1,0.6808,1.0,1.0,1
3205,3240,Neil,"
Unexpected ly high action


The action is too high ...
",0,1,0.5574,0.45600000000000007,1.0,0
3206,3241,Kakali pal,"
Nice


Nice
",1,1,0.6808,1.0,1.0,1
3207,3242,ANURAM MUDHIRAJ,"
Ok


Ok
",1,1,0.5267,0.5,1.0,1
3208,3243,Jagdish,"
Defective piece


Guitar is damaged
",1,0,-0.7003,0.0,0.0,0
3209,3244,Amazon Customer,"
One Star


Delivery was too Bad.But product is too good!
",1,1,0.4926,0.6000000000000001,1.0,0
3210,3245,Naman Mangal,"
Broken


It's broken when I got it.
",0,0,-0.7351,0.4,0.0,0
3211,3246,Abhishake,"
damage product


worst product n packing
",0,0,-0.8074,1.0,0.0,0
3212,3247,Karthik,"
Great product for beginners for this price


I got this guitar for 1999rs. I am a beginner and this guitar suits my purpose perfectly. And also great service from Amazon.
",1,1,0.9337,0.8333333333333334,1.0,1
3213,3248,Amazon Customer,"
owsm


very nice guitar
",1,1,0.4754,1.0,1.0,1
3214,3249,mahesh,"
Very good product


In completely happy with the product and it's performance. Being a new user I am really happy with the product.
",1,1,0.9038,0.8086363636363637,1.0,1
3215,3250,Pankaj,"
Nice


Nice
",1,1,0.6808,1.0,1.0,1
3216,3251,Gaurav kumar,"
Totally satisfied


Very good and satisfying product but delivery was very poor takes 5 days
",1,0,-0.0471,0.8900000000000001,1.0,0
3217,3252,khushboo jha,"
Guitar


Good
",1,1,0.4404,0.6000000000000001,1.0,1
3218,3253,Kindle Customer,"
Good


Good
",1,1,0.7003,0.6000000000000001,1.0,1
3219,3254,Amazon Customer,"
For Beginners Only


its best for beginners
",1,1,0.6369,0.65,1.0,0
3220,3255,ROHIT SHARMA,"
Buy it Thanku Amazon 😍😍


It's really cool
",1,1,0.8516,0.65,1.0,1
3221,3256,Hemanth spark,"
Just Awesome


For this rate it is amazing.....I loved it😘😍
",1,1,0.93,0.9,1.0,1
3222,3257,haresh maheshwari,"
Three Stars


average quality
",1,0,0.0,0.39999999999999997,0.0,0
3223,3258,Gautam dawar,"
Three Stars


its good for beginners though
",1,1,0.4404,0.6000000000000001,1.0,0
3224,3259,Adie dienu,"
My guitar


I like this guitar sound and quality
",1,1,0.3612,0.4,1.0,1
3225,3260,Satyaraj Mishra,"
Amazing 😍 guitar


It's just amazing but little bit small size..
",1,1,0.7003,0.6749999999999999,1.0,1
3226,3261,Puneet Shukla,"
plzzzz dont buy plzzz try another guitar dont buy this


I got damaged guitar plz don't buy thisIt is my humble request........ PlzzzzVery bad product
",0,0,-0.7269,0.5333333333333333,0.0,0
3227,3262,Sunil singh,"
Damadge


This  is  damaged
",0,0,-0.4404,0.0,0.0,0
3228,3263,Nitesh kumar,"
Excellent product. I just loved it..


Excellent product. I just loved it.
",1,1,0.9451,0.8999999999999999,1.0,1
3229,3264,vaishali k.,"
Nice


Nice
",1,1,0.6808,1.0,1.0,1
3230,3265,Jairanjan koram,"
Nice ....


Nice guitar...
",1,1,0.6808,1.0,1.0,1
3231,3266,Venkatesh N V,"
Awesome design 😘


Superb guitar 😘luv it❤️
",1,1,0.9001,1.0,1.0,1
3232,3267,Saikrishna0427,"
Worst guitar don't buy it


It is not working
",0,0,-0.6249,1.0,0.0,0
3233,3268,Adyy,"
It was amazing.. bass is very good & color also


It was amazing.. bass is very good & color also, overall i like so much this guitar... Thank u!
",1,1,0.96,0.5700000000000001,1.0,1
3234,3269,Amazon Customer,"
Four Stars


Good product and affordableBut the strings are weak...
",1,0,0.0,0.6125,1.0,1
3235,3270,lilibila sangtam,"
Ok ok


Not worth it. Very small in size
",1,1,0.4086,0.405,1.0,0
3236,3271,Pravesh,"
Creep product. Bad quality


item is broken. totally disappointed never expected from amazon.
",0,0,-0.8888,0.5541666666666667,0.0,0
3237,3272,Khemchand wadhai,"
Best


I really like this guitar
",1,1,0.7902,0.25,1.0,1
3238,3273,Ravi Singh,"
Not upto the mark.. Please do not buy this if you are beginner.


Product is quite ok but not upto the mark and have a tunning problem specially for last string.
",0,0,-0.2854,0.37936507936507935,1.0,0
3239,3274,prateek vijay,"
awesome product


very good specially  for lead guitarist
",1,1,0.807,0.7838095238095238,1.0,1
3240,3275,JB,"
Superb


Best value for beginners
",1,1,0.8934,0.65,1.0,1
3241,3276,Prisilla,"
Very disappointed


I got damaged product 😑 plz don't buy
",0,0,-0.7178,0.9750000000000001,0.0,0
3242,3277,Amit Sharma,"
Thanks Amazon


Nice product for beginners.
",1,1,0.7506,0.6,1.0,1
3243,3278,Amazon Customer,"
Four Stars


Very comfortable to carry
",1,1,0.5563,1.0,1.0,1
