,Unnamed: 0,Name,Review,Vader,sentiment_dict_sompound,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment
4567,4567,Trucha76,"
These headphones are awesome. I have owned 2 sets of beats headphones


These headphones are awesome.  I have owned 2 sets of beats headphones.  One wired and the other Bluetooth wireless and they are both garbage.  I decided to try the Senso brand because of some of the reviews.  I was skeptical but I have to say they are awesome!  The sound and volume is incredible!  And the best price is that they are a fraction of the cost!  I recommend the Senso brand big time!  Very satisfied on my purchase
",1,0.9795,0.6575,1.0,1
4568,4568,Nick & Marsha Drake,"
Great at first but eventually defective


Unfortunately, I've had two pair of these, and they were great at first but didn't last more than a year before just suddenly stopping to work properly. The first pair I had only lasted a few months before the button stopped working. The second pair just quit one day without reason while I was using them and will no longer work.
",0,-0.5859,0.4435897435897435,1.0,0
4569,4569,Bruce Bates,"
Good, but go wireless


Cord gets tight when I turn my head. Left ear doesn’t play as loud anymore probably due to the cord being pulled as I turn my head. Had to replace these with a wireless set.
",1,0.6187,0.4121428571428572,0.0,0
4570,4570,Peter A. Stavrakoglou,"
Fantastic Value, Great Sound


I'm not going to give a detailed review, others have done so and there isn't much to add.  These earbuds sound great, I honestly cannot hear the difference between these and Beats.  I am very happy with the purchase and performance, these earbuds are a fantastic value. I use these mostly with my ZTE Axon 7 phone which has an excellent DAC. Using these earbuds and the phone's Dolby Atmos software make for a great sound experience.
",1,0.9882,0.6857142857142858,1.0,1
4571,4571,CAA,"
Sleeper of a product


Being a frustrated beats wireless customer last week I stumbled upon these. Figured why not give it a try and received them Friday. Was impressed with the packaging and presentation. Once I synced them up to my iPod and got them on was happily surprised.  Went right to my golf club and got a practice session in with them. Super clear and no cut outs. I think as this brand gets more and more known even more people will realize they can get a very high quality product at a great price. Also will say there customer service is 5 star. As had a few questions and was getting multiple responses with help. The kind of service I appreciate. Thank you
",1,0.9736,0.5136253968253968,1.0,1
4572,4572,No,"
Ok, if you keep them dry


These were some of the longer lasting bluetooth headphones I've had.  Sweat will kill them pretty quickly though.  I got about a month of running with them 5 days a week before they died.  Not great, but better than most in the price range.
",0,-0.8077,0.54375,1.0,0
4573,4573,Cpthree,"
Great for its main purpose.


If you are really just wanting these to listen to music while you work out, then these are excellent. I was really looking for something that would work as a Bluetooth for my phone as well. However, when you are wearing just one in your ear, the other side tends to pull the one out of your ear. People did have trouble hearing me, so I'm back on my quest.
",1,0.802,0.3822916666666667,1.0,1
4574,4574,Lambros,"
... these headphones during Prime Day and was initially very pleased with the fit and sound


I bought these headphones during Prime Day and was initially very pleased with the fit and sound.  But, I noticed that the bass in some songs was extremely distorted.  I originally thought that I shouldn't expect much from a $30 pair of headphones and could live with the inferior bass range.  But, I reached out to the company to see if anyone else had a similar problem.  They responded very quickly and initially had me reset the headphones, which didn't improve the bass.  I contacted them again and they immediately sent me another pair and the sound is great!  No problems with the bass at all!  I don't know if I'm more impressed with the headphones or their customer service!  Definitely worth purchasing!
",1,0.923,0.5386363636363636,1.0,1
4575,4575,Nelson G.,"
Great Headset


Mr Kenneth Backstrom thank you for the purchase follow up, great product. I was eskeptical at first but the good reviews pushed me for the purchase, definitely I will get another extra pair just in case I misplace the ones I purchase, Two Thumbs up, very recommended for future bluetooth headset buyers.
",1,0.9422,0.4322916666666667,1.0,1
4576,4576,Mid American Dreamers,"
I bought another for the wife.  She gives them 5 stars and I give them 4


I bought one for myself when I hit balls at the range an ride my bike.  My wife liked them so I had to buy another one.  That said, she gives them 5 stars but I give them 4 because they just don't seem to stay in all the time, and pushing them in more hurts, but maybe my head\ear are just too big...LOL
",0,-0.5704,0.65,1.0,0
4577,4577,Deacon Frost,"
stellar customer service, solid audio quality.


about 10.5 months into using and loving these headphones the left one stopped working.  customer service was prompt in replying to me with ideas of how to get it to work again. When these attempts failed, they shipped me a replacement pair of headphones at no cost right away. Grade A customer service. Will buy again.
",0,-0.2263,0.35595238095238096,1.0,1
4578,4578,tmmartin,"
These are every bit as good (and in many ways better) than the $200 beats ...


These are every bit as good (and in many ways better) than the $200 beats that I also have. I keep the beats in my locker and use the senso at home. I prefer the senso especially at its price point. After about five months of use my Senso stopped working and the company was very responsive immediately sending a new pair out. The same thing happened to my beats and I had to go to the apple store and wait in line, have them troubleshoot where they said they had to send it back to the factory to repair/replace. I highly recommend this product!
",1,0.9467,0.4682954545454545,1.0,1
4579,4579,A. Wagner,"
Awsome headphones


Without a doubt these are really great headphones they are so comfortable you can actually forget you have them on and the sound quality is awesome I am very happy with this purchase the shipper was very fast and the packaging was great the item was even better than  described would highly recommend and use this shipper again
",1,0.9813,0.6620000000000001,1.0,1
4580,4580,Mary Roberds,"
I really like these headphones


I really like these headphones!  They fit very well - the flexible, over the ear piece makes them remarkably comfortable, as well as the angle of the piece that actually fits in my ear.  I love that they have a carrying case included, and the car charger and cord is a bonus!  The reason I only give it 4 stars is that I think the multifunction button is a little awkward (I have to push REALLY hard to turn it on and off), and it doesn't ""say"" that it is in pairing mode.  I can adapt to both, so I think it's a great product!
",1,0.9804,0.5326388888888889,1.0,1
4581,4581,12gem24,"
Dead within the year


These headphones had a decent battery life and sound quality. However, after about a year of using them with running and cycling, they're dead! they won't turn on at all anymore, even when fully charged. Definitely disappointing they only lasted a year. Their fit could also use some improvement. I felt I was constantly needing to readjust them as I ran.
",0,-0.7888,0.5375,0.0,0
4582,4582,Frederick Alan,"
Buy Them For The Quality, Fall In Love With Them For The Functionality.


The quality of the sound was like listening to a concert in my ears!  The instructions were easy to read and understand.  They fit into my ears like a glove.  Great controls and all so compact.  I could not have been happier if they were a set of Bose.  Keep up the quality, performance and the way you care about your customer.  Also, there is nothing negative I can say about these headphones.
",1,0.9699,0.5638888888888889,1.0,1
4583,4583,Joe,"
Great value - a tip on pairing for the first time.


These Bluetooth headphones are just what I wanted. They have good sound and are very comfortable. The price is great. ONE TIP: I tried several times to pair the headphones to my LG smartphone. Per the instructions they were within three feet of each other. I then moved the items within one foot of each other and they paired on the first try.
",1,0.9524,0.4916666666666667,1.0,1
4584,4584,K. Brady,"
I wear them at the gym and the sound is great. They also seem to stay in place which ...


Bought these to replace a set from another manufacturer that died on me. My first impression is that these are much louder than my last set. I wear them at the gym and the sound is great. They also seem to stay in place which is really important during a hard workout. So far I am quite pleased.
",1,0.8856,0.5856060606060606,1.0,1
4585,4585,Andrew Cravens,"
Great product, great warranty. Just buy them.


These are really great Bluetooth headphones. They sound good, the battery life is good enough that I can listen all morning and plug them in while I eat lunch and then they will go all day. Great great headphones for a really awesome price.I had them for about 8 months and the left ear unit started to go in an out depending on how I moved. I sent a message to the company, and received a message back within a few hours and after one quick shot at troubleshooting with a reset another set is on its way to my door from the warranty.I can’t recommend these enough. Really great product, with really great service.
",1,0.9927,0.5558823529411764,1.0,1
4586,4586,Franklin Rojas,"
Great headphones at a good price, sound quality is great and they feel very comfortable


Great headphones for working out, running or any other activity that requires you to move! My only concern is that the cable is a little bit too short, and it feels weird/sticky when you are sweaty, but other than that, these are just perfect... the battery lasts a lot and are super light and comfortable.
",1,0.9802,0.6644444444444445,1.0,1
4587,4587,Paul J. Gaglio,"
Fantastic headphones with a great price:value ratio!


Incredible value for the dollar! These headphones sound fantastic, deep rich bass, wide soundscape, they sound as good as my more expensive over the ear headphones. You get so  much with one package; a case, multiple earbuds, a car charger, a cord organizer. You can't beat the price or the value
",1,0.9735,0.5533333333333332,1.0,1
4588,4588,Kindle Customer,"
Great sound, including rich


Great sound, including rich, deep base.  Paired easily with phone.  Nice accessories (carry case, chargers, etc.).  I use this all the time biking and in the gym.  After ~7 months of use, the volume up/down button fell off the buds.  Invotek's customer service was great as these have a 1 year warranty.  New pair was sent out to me immediately.  I'd recommend this product, and the service provided by Invotek.
",1,0.9803,0.686489898989899,1.0,0
4589,4589,Kindle Customer,"
A great buy


update: as of may 5th 2019unit has started shorting, similar to a speaker going bad. overall the unit has worked very well. now i am just wondering whether one year is the life span of it.I love this bluetooth device.
",1,0.8016,0.4527777777777777,1.0,1
4590,4590,Sage Dragon,"
Second set after driving over my first set. 2 years later


Package arrived from seller on time and in perfect condition. Immediately I opened and tried the Senso Bluetooth. First I put them on in did some head banging. To see how well they will hold when I do intensive gym training. They never came off.I then turned them on to see how well they work. Needless to say. I was extremely amazed by the sound quality and volume.Pros: Comfortable, light, loud and easy to connect.Cons: None so far.Still love them
",1,0.9189,0.5999999999999999,1.0,1
4591,4591,Tom,"
Great Quality - would enjoy ability to re-pair


Works well and sound is worth the price.  Only issue is that you can’t pair with another device if the current device is within range.  Would be nice to go into pairing mode to override current paring. Useful when at the gym and want to connect to equipment.
",1,0.9559,0.5055555555555556,1.0,1
4592,4592,Minh,"
Undecided with these


I like how fast it connects every time I use it, and how I can adjust the earpiece. I just hope these will last longer to at least two years because I bought a pair last year in March, and it broke in August this year. Overall, I am happy with the product, I just hope the longevity is there. If it is, Senso will be my go to since I did spent 2 weeks considering what else to purchase besides Senso.
",1,0.8074,0.3190476190476191,0.0,1
4593,4593,Rhonda Gannon,"
An OK Product


Speakers play clear, charge last about 2 days..I only use when working out 2 hrs a day. The cord from left to right ear is way too long! Constantly getting caught on clothing or hair as I workout causing them to fall out of my ears. Will buy aomething different next time
",1,0.8034,0.3819047619047619,0.0,0
4594,4594,Cali_Karen,"
Overall would definitely recommend.


Pluses: Amazing sound!  Stay put while I run - they don't bounce out. Great customer service - the car charger I received was broken so they sent me another one for free.  Cons: I wish they were a little lower profile - didn't stick out from my head as much.  The extra power cord is cool, but I don't really have a use for it.
",1,0.6476,0.45,1.0,1
4595,4595,tad bednarz,"
Pay for what u get.


Not sure how and why some of the good reviews.I took these out for a short run, about 30 minutes and have to say these are junk. After about 10minutes I was so tired of pushing these back in I just pulled them off and ran without the remaining time. As soon as u swear, these WILL NOT stay in. On top of that, I had to place my Sandisk clip on my shirt collar because they were constantly skipping and cutting in and out.Not worth the trouble.
",0,-0.5998,0.4522222222222222,0.0,0
4596,4596,Nan Elisa Munoz,"
Great headphones exceptional customer service


I love my headphones. I had a problem when one ear began cutting in and out. When I informed Tekatron know of my issue, they immediately responded and walked me through a manufacturer reset. Unfortunately that did not fix the problem. They immediately sent me a replacement set. All of this transpired within a 24 hour period.
",1,0.7147,0.85,1.0,1
4597,4597,Nick,"
Great Value Product.


Purchased these in headphones 8 months ago (3/8/17). Have logged hundreds of miles of pavement and trails with these in my ears. Great sound quality for all music types, as well as podcasts and audio books. Never had any issues with battery life.  With 20 mile training weeks, I get a few weeks of time per charge. Once the battery life beeping starts, you have less than a mile before they shut off. I always ensure a full charge before a big race in preparation for my uninterrupted motivational needs.
",1,0.936,0.3395833333333334,1.0,1
4598,4598,TheParanoidPacker,"
Good for staying put but not great for sound quality.


The high stars is because it totally serves the purpose I need: wireless, stable, comfortable headphones for working out.But the sound quality is not great; you basically loose most to all bass section so it really changes the dynamic of the song. And the terrible section can be a little too tiny/bright.If aren’t using these for professional sound you’re fine. It’s nice enough to work but not so expensive I feel like I can’t throw them in my gym bag and forget about them.
",1,0.4241,0.5393284493284493,0.0,0
4599,4599,Hoops Laboratories,"
Ugly but AWESOME!


Charge lasts two days, recharges in less than an hour, great bass for earbuds, super durable design, and you can wear them in the shower! What was originally going to be a back up set of earbuds quickly became my main set in spite of the fact that they look like those hands-free earbuds that douchebags wear.  I would use these even if they weren't waterproof.
",1,0.9574,0.5566666666666666,1.0,1
4600,4600,LK,"
Really great range on the Bluetooth


Really great range on the Bluetooth, sound quality is great, good mic, really solid battery life (especially with such a small package) and awesome accessories to boot.  Earbuds without the hooks will fall out of my ears within the first few seconds of any activity so earhooks are a must for me.  Some people make them out of hard plastic though which can hurt my ears after a while.  These earhooks are nice soft rubber and feel great.  My only knock on the earhooks (and it's a tiny one) is that I wish they were just a bit denser material as they are a little too floppy and can move around a smidgen.  Overall, highly recommended.
",1,0.9829,0.565,1.0,1
4601,4601,Kathy,"
Can't Them At This Price


These are extremely comfortable compared to others I have tried.  The sound quality is excellent. Could use a little more bass, but I solved the problem with The Bass Boost App. on my android phone.Suggestion: Put an order form in the box so 2 years from now when the ear pads need replacing we can do that easily.
",1,0.8554,0.6291666666666667,1.0,1
4602,4602,Joe M.,"
A+


Best purchase of the year for the money. Solid sound quality, good fit and durable. So happy I found these.
",1,0.9427,0.46666666666666673,1.0,1
4603,4603,Colona,"
You get what you pay for.


The sound quality is fine for anything without any base. But even a slight bit causes it to cut in and out and distorts audio. Its fine for podcasts but not music.
",0,-0.5187,0.5133333333333333,0.0,0
4604,4604,Patrick,"
Broke after just 2 weeks


Sound quality is nice but these are cheap and poorly made. After very little use, the plastic casing of the headphones broke exposing the interior, i was able to put it back but this makes me question the longevity of this product. Buyer beware. definitely not worth the price, invest in a pair of beats.
",0,-0.5857,0.5093749999999999,1.0,0
4605,4605,Megan,"
Great, Inexpensive Earphones


These earphones are wonderful. I bought them for the gym and they stay in my ears and sound great! I really like that I can see what the battery charge is on my phone when I connect them. It comes with a great case to hold them so they don't get damaged in my purse or gym bag. I would highly recommend these to those who need an inexpensive option.
",1,0.9758,0.6271428571428571,1.0,1
4606,4606,Megacles,"
Won't find better in this price range


Surprising sound, clear with good bass and loudness. Definitely recommended. Easy set up and use. Comfortable. Lightweight.  They aren't Bose or Beats, but for forty bucks, you won't find anything close to these earphones.  Easy buy decision, in my opinion.  Only had these for a few hours,  so durability is an unknown.
",1,0.8956,0.5807692307692307,1.0,1
4607,4607,tunes4life,"
Great Customer Support


Product lasted 3 months. Now product disconnects from Bluetooth every 20 seconds. All other devices using bluetooth stay connected. Deleted bluetooth connection on phone and reset. Same issues after reset. I have contacted factory to see if they honor 1 year warranty. Will update when I have a response.Updated this to 5 stars. Company responded immediately to my issues. I had another set of headphones in 48 hours. Fantastic support. New buds are working great.
",1,0.9657,0.5590909090909091,1.0,0
4608,4608,Karaah,"
Poor bluetooth connection and cheap manufacturing


I had them for just over a year. The sound quality was decent however the bluetooth signal wasn't strong. I had to wear my armband with my phone on my right arm when I ran to make sure the headphones stayed connected. Then one day I pulled them out of the case and they were busted. Pretty disappointing. They do have a one year warranty so I contacted the company hopefull they would replace them since I was only 2 weeks out of warranty. Nope, they offered me a 5% coupon. I will NOT purchase these again and would NOT recommend them. I'm sure there's another product out there that won't break after 1 year of moderate use.
",0,-0.5126,0.7344576719576718,1.0,0
4609,4609,ThePatester,"
Great product, even better customer service!


Excellent battery life. Great sound. I really enjoy not having to connect a wire to my phone. Had an issue after 4 months of use where the main power button somehow got stuck and wouldn't power on. Contacted the company. Within a few days they sent out a replacement set. You can't ask for better customer service than that! They have gained a loyal customer should I need any of their products in the future!
",1,0.97,0.5265151515151515,1.0,1
4610,4610,Tim Harrison,"
Good value so far.


So far, so good. I have enormous ear holes, so the biggest ear tips almost seal, but that's true of all of these. The sound is good and as loud as I need it to be. I would recommend these. If there are any problems, All report back.
",1,0.9088,0.6550000000000001,1.0,1
4611,4611,Alfred J Falzone III,"
Not waterproof or sweatproof.


I’ve had these for almost a year and without fail, as soon as I start sweating heavily, which happens on long runs, the Bluetooth radio seemed to disconnect.It was a minor inconvenience until recently, when the Bluetooth radio ceased working altogether. The unit charges and powers on and off as normal, but it will not enter pairing mode, it does not appear as broadcasting on any of my devices, and it will not connect to my previously paired devices.I tried factory resting the unit and that did nothing. Very disappointing end to an otherwise more than satisfactory product.
",1,0.7941,0.43074074074074065,0.0,0
4612,4612,Darryld Labady,"
After 5 months turns off randomly and Bluetooth is not connecting


These headphones are pretty good the battery life is pretty strong and the sound quality is good for its price. I had these since January 3rd of 2018. The only problem as of May 23rd 2018 the Bluetooth stopped working it doesn't connect consistently and also it's randomly turning off on its own and it doesn't even tell you that it's off. It's just after a while you start talking to somebody and out of nowhere it's disconnected because it turned off. But for its price it's not bad.
",1,0.8666,0.6346153846153846,1.0,0
4613,4613,JEREMY HOWELL,"
Great Wireless Headphones for the price


Great Wireless Headphones for the price. I received on time, well packaged and came with the case, car charger, usb charger and a collection of different sized ear buds. These headphones actually do stay in your ears and do not fall out, at least for me, at all. Quality of sound is Good, not a complaint because these are not $100 pair + but if your listening to music with a large amount of bass they will distort that bass. And lastly the microphone works well, Im having work level convos on these and all is heard on both ends.
",1,0.7746,0.44126984126984126,1.0,1
4614,4614,Kindle Customer,"
Terrible for Apple Watch.


I have had these headphones for sometime now. I find that they work great for casual use with an iPad or laptop or similar device. They are not great for running utilizing just an Apple Watch  if you wear your watch on your left hand they will not receive the Music without stops and starts and static.  I have to wear my watch on my right hand for them to work well. I suspect it's because the distance from my right ear to my left hand is just too far for the range of these headphones. I am very disappointed and will be looking for a replacement.
",1,0.7233,0.6427579365079366,0.0,0
4615,4615,Saronda Gill,"
Work perfectly


Received in a timely manner. Actually received my package because they get stolen often. These headphones are sleek, nice looking & work perfectly. No complaints. Will let you know how they are holding up in a couple of weeks.
",1,0.8822,0.775,1.0,1
4616,4616,b.,"
They do the job for a reasonable price.


I took a chance on these because I got sick of my earbuds falling out on the treadmill. So far these have been great. This is my first experience with bluetooth headphones and I am loving the lack of a leash. Yeah, I'm not technical, but they do the job and the price was reasonable.
",1,0.4588,0.6488095238095237,1.0,1
4617,4617,DRock,"
Fantastic and at a great price


Fantastic and at a great price. I'm an audiophile, to the ludacris and extreme point. Very rich and warm sound even from mp3 format or music streaming platforms. Can't wait to try them with vinyl. Not the absolute best out there but at this price they are top notch. And, the battery life is phenomenal.
",1,0.8974,0.7062500000000002,1.0,1
4618,4618,Terria,"
Love Them!


I've used these for a few months now; running 3,4 times a week.  Absolutely no problems at all.  They are easy to set up and use while running.  Sound is great.  I love how low the volume goes!  I charge once a week.  Sometimes twice if I use them while walking to work also.
",1,0.9566,0.5604166666666667,1.0,1
4619,4619,Bobby,"
""Awesome sound. Great price""


Had a little snag with my earbuds and senso quickly resolved the problem these earbuds are awesome and customer support is on point and great and I Highly recommend this product. Buy them you won't regret it
",1,0.9727,0.68,1.0,1
4620,4620,Paul Hopersberger,"
Long battery life


Good quality for the price
",1,0.4404,0.5,1.0,1
4621,4621,D N,"
Good headphones for the money


Really good battery 🔋 life... At least 8 hours of continuos use... Sound is good.... Comes with good accessories... Everything you need.... Sound is really good but doesn't handle deep base but you would not buy these if that's all you listen too.... I highly recommend these well worth the price
",1,0.9444,0.52,1.0,1
4622,4622,Carly B,"
Great Gym Headphones.


These are great workout headphones.I was looking for some wireless earbuds that would actually stay in my ears while at the gym. These Senso earbuds do just that - it's just a matter of experimenting with the bud size (they supply options) - and getting the angle right.The wireless aspect of this device was one of the main factors for my purchase. Bluetooth connectivity is easy - I connected up to my iPhone straight away.Audio quality is surprisingly good. They're as good as, if not better than, poser brands that cost a great deal more.In addition, the accessories are worth the price tag alone. Lightening cable, dual car charger, charger and power cable are included in a stylish protective zip case.Definitely worth buying - highly recommended.
",1,0.9769,0.5254761904761904,1.0,1
4623,4623,Amazon Customer,"
Far exceeded my expectations


I bought these for use when cycling. I wanted headphones that would stay on, sound great and last through my long rides. In every respect these far exceeded my expectations and far outperformed other much more expensive headphones I've owned.
",1,0.802,0.6191666666666668,1.0,1
4624,4624,DaveCPP,"
Easy to charge


I've only had these for a few days but my initial impression is that these are an incredible value for the price. Easy to charge, easy to pair with multiple devices, and the multiple included ear tips ensure a good fit and comfort. Best thing - they sound very good too, no complaints in the audio department.
",1,0.9921,0.4985714285714286,1.0,1
4625,4625,None,"
Not good for running


These earphones are not designed well for running especially when wearing sunglasses and running.  I’ve gone running with these on twice now and each time I’m having to fix these every two minutes so they don’t fall out.  I think these would be ok for walking or activities without not much movement.
",0,-0.2547,0.5750000000000001,0.0,0
4626,4626,cpp,"
Reliability


I use this headset at the gym.  It's nice to know that I don't have to fiddle with the fit or the sound during a workout.  I appreciate the quality of the product, but especially appreciate the solid customer service of the company.  they reached out to me twice to be sure I was happy.  Way to go!
",1,0.9622,0.6841269841269841,1.0,1
4627,4627,Nitin N.,"
And the bass is terrific. To get the perfect balance


I've been constantly using this after a full charge for 1 hour daily and the battery has not died yet. It's been 7 days now. And the bass is terrific. To get the perfect balance, use with the Late Night equaliser of the Iphone and see the magic. No noise while using the mic. Although you have to be a bit on the louder side since the mic is embedded in the earpiece. But that's not a hurdle at all since the light weight and extremely comfortable design makes sure that you don't mind keeping it on for longer hours. Good job Senso!!! I'm certain there's no point spending on the big brands for wireless earphones.
",1,0.9665,0.6555088702147526,1.0,1
4628,4628,Bryce,"
Started out Great- getting buggy now.


At first they were great. Love being able to talk on the phone, and the music sounds great too! However now I have more and more trouble with the connection to my iPhone 7 Plus. It’ll randomly cut out, make beep noises and randomly say “connected” very distorted in the middle of listening.Over the last few weeks the quality has been degrading. Hoping to reach out for a warranty replacement.
",1,0.8605,0.43166666666666664,1.0,0
4629,4629,Transplanted1,"
Love these for my Treadmill


Love these for my Treadmill. I watch YouTube and other stuff while I walk to a healthier self and use these to spare the household. They’re a bit bulky feeling around my ear but it’s not a big deal. They do cancel our noise which means you hear better. Love them for the price.
",1,0.9274,0.46249999999999997,1.0,1
4630,4630,funkerpoke,"
These were rated the second best buy by the experts (my research on wireless earbuds)


These were rated the second best buy by the experts (my research on wireless earbuds).  Biggest issue they said was setting up.  For my phone (Samsung S6) it was a piece of cake.  Only used once but worked great so far.  Did set my default phone to the bluetooth setting but that is easy to change.
",1,0.9403,0.5229166666666667,1.0,1
4631,4631,Ayaz Amazon Customer,"
Best Sound quality for the price.


I ordered  this one and the anger sound core, this senso had the best sound vs anker. This is audible at a distance of 27 ft and then drops further. Anker was good upto 65 ft of distance but even with loudest volume it was hard to hear from the anker. Conclusion I tested both the headphones and senso this model was a he best in sound quality, nice cancellling. I would definitely recommend this one. It is 5 days of use since I bought and I am happy so far.
",1,0.9789,0.5227777777777778,1.0,1
4632,4632,bill gilmore,"
Blue tooth range is great The universal charging port in convenient but the charging ...


My ears have trouble holding earbuds because my ear canal shape.These fit perfectly the sound is crisp and clear. They hold a charge for a long time. . Blue tooth range is great The universal charging port in convenient but the charging port cover is hard to open. Is there a trick? I'm afraid I'm going damaged it.
",1,0.9239,0.4276041666666667,1.0,1
4633,4633,Amazon Customer,"
would audibly say ""connected"" but not actually connect to the audio function of my iPhone for a good minute or two of turning off the earphones and ...


Definitely began to develop difficulties in connecting the earphones to my iPhone via bluetooth; would audibly say ""connected"" but not actually connect to the audio function of my iPhone for a good minute or two of turning off the earphones and my iPhone bluetooth, then turning them back on so as to restart the process. Also does not have a magnetic strip on the earphones so as not to lose or drop the earphones as easily (as my previous pair of Phaiser earphones did). Waste of time and money compared to other bluetooth earphones I have owned in the past.
",1,0.8437,0.26916666666666667,0.0,0
4634,4634,Nicole S Roberts,"
Great!


My husband ordered these actually. We’ve always spent $80+ on headphones, just for them to break within a year so we decided to get something cheaper. So far these seem pretty great. He says they are Comfortable and the sound quality is impeccable. Definitely 5 star worthy. Sadly, my ears are to small so there’s no way I can’t get them to fit and stay. Thankfully, they are my husbands lol.
",1,0.9733,0.6433333333333333,1.0,1
4635,4635,Jason L Rhodes,"
Great product!


I don’t write many reviews, but this product warrants one. I’ve had 4 of these headsets over the last 3 years and they are hands down the least expensive best option for easy to use good sounding blu tooth ear buds. Sure you can pay $150 for a great pair of brand name, or you can spend less than $30 that will last you about a year.
",1,0.9784,0.47777777777777775,1.0,1
4636,4636,Matthew R,"
Terrible Range


I want to like them for a lot of reasons, but I don't. The nit picky issue is that the little plastic flap that covers the charger doesn't fit back well again after you take it out to charge.The real issue, though, is that the range is awful. I am six foot two and if I have my phone in my back pocket and turn my head, the sound starts to cut out. So it is a little less than a three foot range, unacceptable.Edit:I am still not sure what the issue is, but I left my phone sitting on my desk the other day and wandered off and found I got a good 10 to 12 feet before there was an issue. Yet when the phone is in my back pocket or my backpack 24 inches away I get weird sound issues whenever I turn my head. I am upgrading to three stars as there are no issues when the phone is not somehow covered.Incidentally, I have tried this with different phones so I do not suspect it is a defect in the phone.
",0,-0.9312,0.44614197530864197,0.0,0
4637,4637,Brightergems,"
light weight , great sound


I love that it does cancel noisy while outside, wind nor rain affected the sound quality or incoming calls. The only thing is that is a bit bulkier. other than that I give them 4stars.
",1,0.7932,0.534375,1.0,1
4638,4638,akakpaws,"
Worked as advertised and per reviews


It’s always great to read good reviews about a product and then have the product perform as reviewed.  That was my experience with these headphones. To make a long story short I agree with other reviewer’s that these are a good quality product at a fair price that perform as advertised.
",1,0.9287,0.5607142857142857,1.0,1
4639,4639,Kindle Customer,"
Just what I wanted


Just received my Senso Bluetooth headphones. I have been able to use them only once but so far they are everything that I had hoped they would be. the sound is excellent and the distance from my device is good. I am old school as far as my phone (it is a flip phone) but I use the headphones with my ipod and my Kindle and they connect perfectly.
",1,0.9643,0.7583333333333333,1.0,1
4640,4640,Matt M.,"
First impressions


The sound on these headphones is extremely impressive for the price.  I've owned quite a few pairs of Bluetooth ear buds, including Jabras that we're three times the cost.  These Sensos beat them all hands down in the sound department.  I'll repost more info after I get a few runs in with them.
",1,0.6697,0.3902777777777778,1.0,0
4641,4641,Ciruelos Attic,"
Great sound for a great value


I read at least 50 reviews for six different Bluetooth headphones before choosing these.  Three requirements were tops on my list - comfort during treadmill running, great bass, and a solid value. These headphones delivered on all three! I was also impressed with the “little extras” — the carrying case and magnetic cell phone car holder were nice touches. Overall, buy these for the quality of the sound and ease of use. For me, five stars would mean Bose-quality sound, but for under $30 the solid audio and overall quality can’t be beat.
",1,0.9527,0.49044117647058827,1.0,1
4642,4642,Ed,"
Comfort at a Value Price Point


I have found these headphones to be very comfortable and perfect for the gym.  The bass response is quite good and very clear.  The unit charged very quickly and a[pears to have very reasonable battery life.  It has been three days and I have not needed a recharge.
",1,0.9497,0.7183333333333335,1.0,1
4643,4643,Giniam,"
Sound good but fit not so much.


Sound is OK but fit is not so good.  The ""over the ear"" piece is much to soft / malleable and doesn't stay on my ear.  I got these mainly for audible/eBooks on my Kindle and the sound is fine for that and I love the flexibility I have with them being wireless (not tethered to my Kindle and can walk around).
",1,0.9607,0.45694444444444443,1.0,0
4644,4644,Break235,"
For the money they seem like a great value vs $200 beats


I returned them because they would not stay in my ear. I have trouble with any soft behind ear headphones. For the money they seem like a great value vs $200 beats. The charging cables they give are great. High value item. The zipper on the case broke the first time I opened them otherwise would have been a 4/5.
",1,0.9584,0.5466666666666666,1.0,0
4645,4645,Traveler,"
Great for workouts - great sound!


Tried these over the weekend and they were great!  Good quality sound, fit really well, noise cancelling is really good - could not hear anyone around me.  I used them on a run and they did not slip out, worked really well even though they wore soaked when I was done.  Definitely recommend them!
",1,0.9829,0.5045454545454545,1.0,1
4646,4646,David,"
Five Stars


Linked up good ,Music was good, every time I made/received a phone call the person on the other end heard an eco. I had to disconnect,use my other headset or speakerphone on my Iphone6s. Im back to using my older bluetooth Noot earbuds. I guess Im sticking to the older ones that's lasted for over 2 years.
",1,0.7003,0.37380952380952387,1.0,0
4647,4647,P. Snow,"
Enjoying the sound


I have had them for about a month, been able to travel and workout with them. They have great sound quality, good battery life and recharge quickly. The only thing that is not really that great is the mic; if a call comes in, while in use, they get a little static and make me sound far away. Otherwise so far so good.
",1,0.8994,0.6390625,1.0,1
4648,4648,Jim B. Davis,"
Bye bye huge headphones


I will never understand those who walk with the gigantic headphones. These are great. The sound quality also depends on the source. I have a nice player with all that equalizer and other stuff, and the sound is just great. Sweat-proof, really fits snug. Won't buy anything else, unless I loose these.
",1,0.9001,0.5604700854700854,1.0,1
