,Unnamed: 0,Name,Review,Sug/Com,Vader,sentiment_dict_sompound,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment
1349,1375,Lynne,"
Loving it!


I purchased this and the eye cream and I’m very happy I did. My skin is so soft and fine lines are less noticeable. Would recommend!
",1.0,1,0.9149,0.5733333333333334,1.0,1
1350,1377,Dan,"
Great stuff. No breakouts, lasts a long time.


Really great, and lasts a LONG time. I use it every day and one of these lasts me 6 months, so don't let the $19 price tag scare you off. It's well worth it. I have acne-prone skin and this stuff does not cause me to break out at all, ever, which is always my main concern when searching for face products.
",1.0,1,0.796,0.45555555555555555,1.0,1
1351,1378,Kelsey Hendricks,"
This cream is a necessity!!


I LOVE this stuff! I have used other retinol creams and I just feel like this is the best for both moisturizing and retinol, it even helps to keep my skin clear. I started using retinol cream about 2 years ago and I have seen an improvement in the elasticity of my skin. This stuff is amazing, so amazing in fact that I have switched all of my skin care creams/serums to this company!
",1.0,1,0.9871,0.5763888888888888,1.0,1
1352,1379,Pamela Sampson,"
Love this stuff


Excellent product in a sea of over the top creams advertised for women.  This is probably the only one I would recommend
",1.0,1,0.9042,0.775,1.0,1
1353,1380,Amazon Customer,"
Helping dark circles and forehead lines


Use it everyday. Helped my eyelids even out a bit and helped with my dark circles. Using this with vit c to trying to ease up freckles on my upper lip
",1.0,1,0.5719,0.35,0.0,1
1354,1381,Mary M.,"
LilyAna Naturals Retinol Cream Moisturizer


First time buyer after reading very positive reviews.  Have used this only twice as part of  my PM skincare routine.  It smell great and is not harsh on the skin at all.  I think with any retinol use, always use in PM AFTER you apply your moisturizer and then seal it all in with a facial oil (No 7 Boots, works great)
",1.0,1,0.9382,0.6060606060606061,1.0,1
1355,1382,Timothy Roberts,"
Helps with hyperpigmentation


Stunned at how this product has lightened my hyperpigmentation spots in just a couple weeks. I asked my doctor about laser treatments to get the sun damage (brown blotches) off my face. She said to try retinol first, because laser treatments are expensive. I work at an Amazon fulfillment center, and we seem to sell a ton of this stuff, so I ordered it and am so glad I did! I apply it before bed, just once a day, and the spots are noticeably lighter. I am using less concealer. My skin overall looks and feels healthier, smoother. I'm a believer.
",1.0,1,0.5938,0.3666666666666667,0.0,1
1356,1383,Amazon Customer,"
Skeptical at first


I was skeptical at first but it really works.  Faded my facial lines and wrinkles. Highly recommend trying this if your looking for an over the counter retinol that works.
",1.0,1,0.3377,0.34380952380952373,0.0,1
1357,1384,Randi,"
Really like this product


I’ve been using this for over a month and I really like it. It’s smooth and goes on very nice. Doesn’t irritate my skin and will be ordering again!
",1.0,1,0.7102,0.475,1.0,1
1358,1385,Jessica Morrow,"
Gentle on my skin!


I have sensitive, combination skin with mild rosacea. I haven't been using this very long, but I can say it does NOT irritate my skin! Hoping to see improvement over time, but for now, I can attest it's a good moisturizer.
",1.0,1,0.9523,0.664,1.0,1
1359,1386,Jennifer,"
So far so good! Excited to keep using it.


It doesn’t smell....my skin is softer and looks better. I have roseacea on my cheeks and it doesn’t bother it at all. Will continue to use. Feel safe using this product and also like their c serum a lot too!
",1.0,1,0.9222,0.67,1.0,1
1360,1387,Sunny,"
Skin loves it


I just started using this product, the first thing I noticed is how much moisture my skin soaked up, my skin feels so much better... More later I will use it for a month and update post.
",1.0,1,0.7832,0.30666666666666664,1.0,1
1361,1388,Ileana Kincaid,"
Best Retinol product out there.


Best Retinol product out there. I did not have any irritation when I started using it. I had tried other products and they were not good for my skin. But my skin LOVES this Retinol, it absorbs it fast and easily. Best money I have invested in my skin.
",1.0,1,0.9698,0.41250000000000003,1.0,1
1362,1389,Brittani,"
Awesome retinol cream


I absolutely love this retinol cream. It leaves my skin feeling so soft and helps plump up fine lines and wrinkles, making them less noticeable. Doesn’t cause breakouts or clog my pores either.
",1.0,1,0.9294,0.5033333333333334,1.0,1
1363,1390,TG,"
Works Surprisingly Well!


Doesn't dry my skin out like other retinol products I have used or create acne probs.  It actually cleared up the couple acne spots I did have & seems to help smooth my skin out.  Have noticed softer, smoother skin with fewer of the lines I have started developing.  After having bad luck w/other retinol products it's nice to find one that seems to work for my skin 's current needs.
",1.0,1,0.9117,0.5177083333333333,1.0,1
1364,1391,Donna Adams-Birdwell,"
My first retinol cream.


I like that there is not a strong scent to this cream. No skin irritation yet. I just started this product one week ago so can’t really rate the product accurately. I heard you need a good 2 weeks of trying the product.
",1.0,1,0.4939,0.5,1.0,0
1365,1392,JehovahWetness,"
Highly recommended.


Rich, creamy product! Super moisturizing with no scent for my folks with sensitive skin. I noticed the difference it made in my skin within days. I just wish you got more of it. 🙄
",1.0,1,0.8925,0.6713333333333333,1.0,1
1366,1393,debjeff,"
Doesn't break out my skin


Love that I finally own a cream that doesn't break out my face.  I could tell the first day my skin was becoming less dry.  As far as lines and bags under eyes, I haven't really noticed, but the other things I stated are already worth the cost.
",1.0,1,0.6059,0.5125,1.0,0
1367,1394,catrustycat,"
Great softening cream.


I bought this to soften the skin on my lower leg and ankles and it worked. Then I used it on the top of my hands for wrinkles and it seemed to smooth them out a bit. Perhaps with further use they might look even better
",1.0,1,0.765,0.55,1.0,1
1368,1395,Sharon in PA,"
Great Retinol Cream


LilyAna Naturals Retinol Cream Moisturizer is everything I need in a good nighttime moisturizer, at a very reasonable price.  It's non greasy and leaves my skin smooth, bright and fresh in the morning.  At 70 years old, I love not waking up to tired looking skin.I will definitely buy this product again.
",1.0,1,0.9451,0.593,1.0,1
1369,1396,Rhea,"
It works!


I started using this a few years back and love it. It does exactly what I need it to do. At 65 years I do need the extra care this gives!!  ( oh and I should mention most people say I don’t look near my age!!)
",1.0,1,0.8614,0.2785714285714286,1.0,1
1370,1397,Smelltheroses,"
Good for sensitive skin


Love this stuff. It works. It’s great for sensitive skin. And Scentless (Thank God!!!)
",1.0,1,0.9491,0.75,1.0,1
1371,1398,Amazon Customer,"
I absolutely love it. I use the lotion in the morning ...


I am 46 years old and have always had trouble finding a face cream that doesn't make me brake out.  I bought this and the face lotion.  I use the retinol in the evening all over my face including eyes and neck.  I absolutely love it.  I use the lotion in the morning and am extremely pleased.  A little definitely goes a long way. Plus the individual customer service is excellent.
",1.0,1,0.9484,0.54,1.0,1
1372,1399,rojina,"
Great price for this product


I have a sensitive so I used this on top of my moisturizer to reduce irritation. Great alternative if you can’t use prescribed Retin-A due to skin irritation. Helps with fine lines and acne. Also, used up to 3 times a week.
",1.0,1,0.7783,0.6291666666666667,1.0,1
1373,1400,Sierra,"
Really works!


I have already seen results with this product. My skin appears more plump and smooth, reducing wrinkles around by eyes. My skin feels moisturized. I haven’t had redness at all.
",1.0,0,0.0,0.39999999999999997,1.0,1
1374,1401,R.S. Melnick,"
Very happy with my purchase!


Love this product...so far my skin has agreed with it...no negative reactions! (I have VERY sensitive skin) Let's be honest, at 62 yrs. young, our skin is what it is, but my goal is to achieve a smooth, breakout free situation! This cream is doing just that for me! I will purchase this product again!!
",1.0,1,0.9014,0.7333333333333334,1.0,1
1375,1402,Jackie,"
A fine moisturizer, but didn't notice any results


I used the entire thing consistently every night, hoping it would minimize the early onset of forehead wrinkles (I'm 29). Sadly, there was zero difference. As far as a plain moisturizer goes, it was good at that and absorbed well. I will not be repurchasing and may look into The Ordinary retinol products
",0.0,1,0.7845,0.6032142857142857,0.0,0
1376,1403,Rebecca Ozier Griffith,"
just what i was looking for


i was looking for something to keep my skin from constantly looking dry and tired. this did the job!
",1.0,0,-0.4926,0.5444444444444444,0.0,1
1377,1404,BostonPowers,"
Give it time to do its job... Very impressed with the results


I am a male and on my third bottle.  I definitely saw results early on, with one slight breakout period.  But I can absolutely confirm that after about three months of using LilyAna Naturals Retinol Cream Moisturizer daily my skin has changed for the better.  I use it once a day in the am along with a CeraVie daily sunblock.  I wish I had started using this retinol years ago.  If you are looking to improve fine lines and overall skin tone, texture, I recommend it.  But stick with it, and I can't stress the importance of a sunblock to follow.
",1.0,1,0.9642,0.33055555555555555,1.0,1
1378,1405,Erwin Smith,"
No issues if you have sensitive skin


The 2nd time I've bought this product and so far it's been great. Though the changes are subtle, I have noticed some lightening on my acne scars and for someone with sensitive skin there have been no reactions to the product.Will definitely continue to use daily.
",1.0,1,0.5267,0.56875,0.0,1
1379,1406,carmen,"
Break outs!


I gave this product every night for a good two months before calling it quits. This made me break worse than I ever have.
",0.0,0,-0.126,0.6000000000000001,1.0,0
1380,1407,redapple,"
Amazing Retinol Cream


I am amazed at the lovely moisturizing this Retinol Creme provides.  It works so well that I am switching from my Cosmetic Brand that I have used for 10 years that is twice the price.  I am thrilled with the effect of this product on my facial skin.
",1.0,1,0.9472,0.5874999999999999,1.0,1
1381,1408,Neilson Family,"
Moisturizing


This is definitely moisturizing. I cant tell if there are any actual physical changes, but it does it's job. It doesnt smell like anything. I wouldnt consider it a medical type of retinol. Just moisturizing.
",1.0,0,-0.2059,0.18571428571428572,0.0,1
1382,1409,Kneebolt,"
Amazing customer service and cream is so moisturizing


This cream goes on so nicely, has a great smell, and seems to do its job! I had to reach out to customer service recently and they are so prompt and so caring! Will continue to order!!
",1.0,1,0.9585,0.725,1.0,1
1383,1410,chronically misunderstood,"
Natural retinol cream--yay!


So far, so good! I do feel a slight tingle when I first apply...which lets me know the retinol is doing its job. I especially appreciate that this small company sends you an email with more in-depth instructions (i.e.--you can put this on your eyelids, who knew?).Also: no fragrance is used, so for some this may be a turn-off, as we've been conditioned to added fragrances in skincare products, but to me this is evidence that it IS natural.I don't magically have a new face, but I wasn't expecting that. I do, however, expect gentle skin cell renewal. I'm happy to find products that aren't filled with petroleum weird endocrine-harming preservatives.
",1.0,1,0.9204,0.6824675324675324,1.0,1
1384,1411,S.Steig.Jusk,"
Loving it!


Great product for a really great price!  I've been using it for about 2 weeks now.  The base moisturizer is fantastic.  Sinks in fast and no smell.It's retinol action is more subtle than some I've tried, so the results are not immediate - but that also means I haven't had peeling and redness.  I can see my pores shrinking and my skin is glowing, so I know it's working!I plan to try more products in this line.
",1.0,1,0.8509,0.5954545454545455,1.0,1
1385,1412,Pkuntz,"
Love this cream!


Really love this product.  I'm extremely sensitive and most anti aging creams that I've tried make me break out. Not this! I have noticed smoother firmer skin ever since the first time I used this and has continued to improve . I've used this every day for 6 months and have not run out of cream yet. I love the packaging as well. Will repurchase!
",1.0,1,0.953,0.5888888888888889,1.0,1
1386,1413,Jenk,"
Good all around.


I noticed a difference after the first day. My skin was brighter and smoother. A friend even asked, ""you're not wearing makeup? THAT'S your skin?!"" Fine lines are less visible, but still there. My blackheads have shrunk incredibly! Some pores have reduced. My skin definitely has a better and tighter texture.I did not experience any irritation even when used twice daily. My skin is also pretty tolerant so I can't say how it would be if you had sensitive skin.Just want to say, remember to drink lots and lots of water for good skin! (Like 70ounces and up) Otherwise don't waste your time with any product unless you're setting a good foundation for it to work with. Water is key to good skin!
",1.0,1,0.9917,0.5399999999999999,1.0,1
1387,1414,Aaron,"
Would recommend!


I have purchased this cream multiple times over the years and will continue to buy it. It is a very good price point. I use it every night and haven't had any issues. It has no scent, has a nice texture feel and is moisturizing. I believe it has benefited my skin as it has kept me looking youthful. I am in my forties. I also love the packaging because it gets nearly every drop out of the bottle and keeps it sanitary because it's not a pot.
",1.0,1,0.8997,0.556,1.0,1
1388,1415,Jennifer Burgett,"
Get this now!


This has been magical! It's not strong enough to make your skin peel off like you have some crazy skin thing going on. But after a few weeks you are going to see a huge difference! I use it at night before bed. Not joking, my forehead lines are almost gone & they were what I hated most bc my makeup always creased in them bc they were so deep
",1.0,0,-0.8189,0.6370370370370372,0.0,1
1389,1416,Cbass,"
probably better for dryer skin types


This would probably work best on someone with dry skin.  Nothing wrong with the product, just not right for me.
",0.0,1,0.8643,0.5671428571428571,1.0,0
1390,1417,L&J,"
It Really Works!


Have already seen a difference in my skin with reduction of noticeable wrinkles and a brightening of my complexion.  At almost 60 years old with very spotty past skin care in my past, I am beyond happy with the results.  Can't wait to see the improvement after a few months.
",1.0,1,0.9286,0.3285714285714286,0.0,1
1391,1418,EnKa,"
good product, good merchant.


very pleased with the LilyAna product, their retinal cream is an excellent cream producing results and that i found not drying the skin and leaving no oily residue. i received the package quicker than expected. with a nice personal note from the maker. I will buy again. also the presentation allows for the cream to be delivered cleanly and without waste.
",1.0,1,0.9395,0.6222222222222222,1.0,1
1392,1419,Megan,"
Great Product


I love this amazing retinol cream, it makes my skin feel so soft.
",1.0,1,0.93,0.65,1.0,1
1393,1420,Larry,"
I need to use longer to see results


I Haven’t used for a long time but will continue to to see results
",0.0,0,0.0,0.4,0.0,1
1394,1421,Uriel Lara,"
It burned my face


I have sensitive skin and it burn my face and spots actually appeared when I didn't even had them.
",0.0,0,0.0,0.5,0.0,0
1395,1422,RD,"
Friends & family ask me why don’t have as many wrinkles


I definitely see a difference. On my 2nd one now. I don’t even use it everyday. Only after u shower. ( only because with Covid I say moms and don’t have to shower every single day lol)
",1.0,1,0.8225,0.5642857142857143,1.0,1
1396,1423,Heather Archer,"
Wonderful!!


This cream is comfortable, not burning or anything, I’m already noticing my skin is smoother & clearer of any blemishes! Love this product!
",1.0,1,0.9241,0.7999999999999999,1.0,1
1397,1424,Julia V.,"
Miracle Cream


I never write reviews, but this stuff is amazing.  My skin is much clearer, softer, less wrinkled and younger looking, since I’ve been using it.  I wish I had found it years ago.  My skin used to be very sensitive, prone to breakouts, dryness and redness, and it is nearly perfect now.  I barely need makeup.  I noticed I started to break out again when I ran out once for a week.  I will never be without it again.
",1.0,1,0.9531,0.46666666666666673,1.0,1
1398,1425,PrimeKY,"
Great product!


I have used this several times, and it works great, especially overnight. The only reason that I'm not giving it five stars, is that the price has increased significantly over the past year.
",1.0,1,0.861,0.6607142857142857,1.0,1
1399,1426,L_Kat,"
Perfect components!


Very moisturizing, non irritating to skin. Love this! ❤️
",1.0,1,0.7368,0.675,1.0,1
1400,1427,MICHAELA FLETCHER,"
Great product.


After 1 week of use, I've noticed that my skin is more firm and skin tone is even.  I use the product at night after washing all makeup off and use a daily moisturizer with spf 15 in the morning. My skin hasn't dried out or become flakey yet, so I may start using 2x a day. I've researched the ingredients and all are safe for use. Great product.
",1.0,1,0.9022,0.5,1.0,1
1401,1428,Megan Harr,"
Wrinkles Diminished


After starting this product I’ve noticed a huge difference with the fine lines around my eyes and mouth. This product is light and is creamy. Applies to the skin well and leaves it light and refreshed and appears dewy and glowing. I give it 5 stars!
",1.0,1,0.6696,0.5800000000000001,1.0,1
1402,1429,MimiE541,"
Deeply moisturizing


Really enjoy this moisturizer. It is very moisturizing without leaving your face with a greasy slick all day long. It absorbs remarkably well and will improve the appearance/tone/texture of your skin gradually over time. Give it a try!
",1.0,1,0.8534,0.45416666666666666,1.0,1
1403,1430,Christopher B,"
Great product at a great price!


This product has a creamy, easily-absorbed texture that doesn't leave the skin looking oily. Perfect for use at bedtime to keep skin looking and feeling healthy and renewed. With a clean natural ""barely there"" scent , and its distinctive packaging, it's perfect for men and women alike. It's a better value than big-name brands. I have transitioned away from prescription retinol products, and I found this product works well as a part of my complexion care routine without the irritation of tretinoin while still helping to renew my skin and keep it looking healthy and smooth. Terrific product!
",1.0,1,0.9923,0.6416666666666667,1.0,1
1404,1431,Amazon Customer,"
Nice product


Nice neutral smell, very creamy and rubs in easily. I should have done before and after pictures. I feel like it is helping with the fine lines on my forehead and my smile/laugh lines. I will definitely continue using this product.
",1.0,1,0.9349,0.6888888888888888,1.0,1
1405,1432,pp_auline,"
I am pretty happy with this product


This cream is not very invasive as compared to the ones i've used before. I do feel my skin peels a little after a week's of day and night use. It is not the aggressive peeling that leaves skin raw but rather a gentle exfoliation that leaves skin soft. I tested it around my eyes area just a slight because skin around eyes are very thin, and I'm pleasantly surprised that it doesn't cause any irritation.So far, I am pretty happy with this product.
",1.0,1,0.976,0.7290927021696253,1.0,1
1406,1433,Peg K.,"
Nice cream!


Love that there is no scent. I feel like one pump is too much product, so I have to bear that in mind when I use it.
",1.0,1,0.8221,0.6,1.0,1
1407,1434,Emily M,"
Perfect for my easily sun damaged skin!


I sunburn very easily and have been worried about wrinkles/dark spots/ dull skin developing from this. I started using this product a few months back and have noticed not only a reduction in the fine lines on my neck, forehead, and around my mouth and eyes; but also it seems to prevent any sun damage from happening even when I get sunburnt. Lasts forever and feels light on the skin!
",1.0,0,-0.591,0.625925925925926,1.0,1
1408,1435,Steph,"
Worth every penny!


Great at moisturizing, soft appealing scent, gentle on skin, affordable. A win win!
",1.0,1,0.9523,0.4714285714285714,1.0,1
1409,1436,Modesty_mode,"
I do not recommend this product


After all the good reviews I read about how good this retinol was,  I decided to give it a try. I was using the product on my face and neck and after 2 weeks I started having a break out on my face and neck which i have never suffered of acne on my neck. I decided to give it one more chance but it did the same thing again, it irritates my skin and causes red bumps on my face.
",0.0,0,0.0658,0.36500000000000005,1.0,0
1410,1437,Dashing Dan,"
Heavy Alcohol Base


This has a heavy alcohol base that is not good on beards or five o'clock shadow acts as an irritant. It does reduce wrinkles but it is not a good collagen retainer more like a drying agent like Oil of Olay. Not better than most face/skin creams as the amount of each ingredient is very small.
",0.0,0,-0.2804,0.6220000000000001,0.0,0
1411,1438,puppikat,"
If this product is as good as the customer service is, it will be amazing!


Absolutely incredible customer service!  I just started the product, but really like the way it feels on my skin.  Looking forward to the results!
",1.0,1,0.8366,0.65,1.0,1
1412,1439,Natalie,"
No irritation or redness, moisturizing, fast acting. Gentle


I’m 23, so I have active breakouts, acne scars, minor sun damage and super dark circles. I’ve been using it all over- a thin layer on my face & neck (1 pulp) at night & in the morning just under my eyes (teeny pump). My nail lady and my Uber driver complimented my complexion today. My eyes aren’t as dark or sunken looking. And I’ve notice an all over smoother look. It’s only been a couple weeks but I’m ordering the rest of the line with my next paycheck 😂 I have VERY dry skin and this has a moisturizing effect which i totally wasn’t expecting because I’ve used prescription acne ointments that looked like an acid burn (but also) “gentle” face washes that irritated my skin like no other.... with LilyAna no irritation or redness. I could not be more impressed. Please never discontinue!!!
",1.0,1,0.9308,0.5718627450980392,0.0,1
1413,1440,Ela,"
Amazing Product!


I bought this about a week ago and use in conjunction with their vitamin C serum.  With the first application my skin felt smoother, softer, and firmer.  After a week I'm hooked and will never use anything else.  I'm going to pickup the face cream without retinol to alternate, but this regimen has drastically improved the redness, wrinkles, and blemishes.  I'm on my way back to that peaches and cream complexion of my teens!
",1.0,1,0.8287,0.30833333333333335,1.0,1
1414,1441,Dana Abay,"
Made my clear skin break out


Made my clear skin breakout after using it a few days in a row. I tried on two separate occasions a couple months apart and broke out both times. Ending up tossing it in the trash.
",0.0,1,0.34,0.28888888888888886,0.0,0
1415,1442,Valma Bravo,"
Good so far!


At the moment I don't see any difference, but it is very moisturizing!!
",1.0,1,0.4265,0.6333333333333334,1.0,1
1416,1443,morgan johnson,"
Not for me.


The first day i used it I had a little red kind of patch on by cheek and then I used it again that night and the next day it was basically everywhere on my face that I had put the cream. I have sensitive skin, but not crazy sensitive. I may try it again in a week or soo, I may have been using too much, well see!
",0.0,1,0.6701,0.5148148148148148,1.0,0
1417,1444,Brenda,"
Excellent product


I love this product.  Doesn't bother my sensitive skin and I saw fast results.  You will see some flaky skin as the retinol sheds the dead skin.  Be patient and exfoliate.
",1.0,1,0.6844,0.7,1.0,1
1418,1445,nancy clayton hoover,"
Pleased


""I ordered these products because I felt I had been paying too much for Juice Beauty. I really didn't expect much, but was pleasantly surprised. I wasn't expecting any remarkable happenings on my 77 year old face, but things look pretty good. I use the retinol cream at night and the vitamin C cream and moisturizer during the day.""
",1.0,1,0.951,0.5611111111111112,1.0,1
1419,1446,Jamie,"
Love this stuff


I like how lightweight this product is. Its moisturizing and people tell me all the time i don't look my age!
",1.0,1,0.7901,0.6,1.0,1
1420,1447,Serena,"
Works fast! Great customer service!


I've been using this face cream, along with the Retinol cream and the Vitamin C Serum in a consistent routine for two weeks now (consistency is the KEY!). This weekend my daughter kept complimenting me on my skin and asked me what I am doing. I am also starting to get compliments from others as well. My skin is more even and radiant. It even seems like the fine lines around my eyes are smoothing out. All products have been gentle enough to use around my eyes. My routine: day - Retinol Cream and then the Face Cream, night - Vitamin C Serum and then the Retinol. Works wonderfully. Oh... and the customer service is FANTASTIC!!
",1.0,1,0.9878,0.6272727272727273,1.0,1
1421,1448,Amazon Customer,"
50+ perfect for aging skin!


I was hesitant to try this but it had decent reviews. I was glad I did. My skin was getting that old lady crinkly look to it, also known as turkey neck, LOL. It had just started, so I needed something good. This cream is a miracle worker!!! I love it. I stopped using it for a month because I was talked in to trying a high end moisturizer from a department store. As soon as that junk was gone, I went right back to the Retinol Cream.  I won’t make that costly mistake again!
",1.0,1,0.9739,0.5842380952380951,1.0,1
1422,1449,Susan in MD,"
Satisfied Customer


I’ve been using this retinol cream for years, and my skins looks great for my age.  I use it on my face, neck and chest.  I feel my skin starts to regress if I use other brands.  Try it, I think you’ll be happy with the results.
",1.0,1,0.891,0.78125,1.0,1
1423,1450,Pat Hileman,"
retinol cream


I ordered it because it was subpose to reduces wrinkles, and lighten brown spots of face.  Well I was disappointed.  I feel as it was not  worth the money.
",1.0,0,-0.3952,0.425,0.0,0
1424,1451,Amazonic,"
Affordable Retinol


Are you in your thirties and gearing up for the latter part of life? The stock up on this liquid gold and slather it on your face nightly. I'm 38 and I use it, I don't have any wrinkles yet.
",1.0,0,0.0,0.0,0.0,1
1425,1452,Laura Rowland,"
Great product!!!


I’ve used this for 4 months, and absolutely love how my skin feels. I’m 37, so working on maintaining/minimizing aging effects, and this product has been great - skin feels hydrated, plump after using, and it’s the best feeling product I’ve experienced in my journey.
",1.0,1,0.9651,0.6599999999999999,1.0,1
1426,1453,Allynn,"
Receive compliments


This is the most moisturizing retinol cream that I have tried. It is gentle enough not to inflame my rosacea. When I use the cream regularly I receive compliments on my skin. Most people guess I am younger than I actually am. This + sunblock=priceless.
",1.0,1,0.8074,0.35384615384615387,1.0,1
1427,1454,yuliana,"
Not worth the hype, for me


I finish mine a couple months ago. I did not feel or see any changes. I’m 39 and I do not have many wrinkles so I was using it as prevention so many it worked and I didn’t really realize. However, I would like to try other brands like neutrogena that has almost same price.
",0.0,1,0.5162,0.3,1.0,0
1428,1455,heidi,"
Works


I can only use under my eyes as it causes me to break out immediately. I have overly sensitive  skin.The wrinkles under my eyes have softened & a small brown patch on my side next to my eye has faded some.
",1.0,0,0.0,0.575,0.0,0
1429,1456,clara shoemaker Baker,"
Works great


Never used this kind before. And I really like it
",1.0,1,0.8977,0.6166666666666666,1.0,1
1430,1457,Stacie,"
Creamy but not greasy or heavy


I LOVE this. It’s rich and creamy without leaving a greasy residue. I have been using it as a night cream along with their Vitamin C serum (both in the morning and night) and my skin looks the best it has since before puberty (I’m 31). There’s a lady at work that has even asked what I use on my skin because it looks so good.
",1.0,1,0.9826,0.55,1.0,1
1431,1458,TheBugEyedCow,"
Good Stuff!


My skin is super dry, sensitive skin. I am 36. This works well. It is not greasy. The product does not make my skin oily. Seems to be perfect for sensative skin. Hasn't caused any breakouts. I do have some hyperpigmentation--- in regards to that, I will update in a month. Current date: 7.27.2019.
",1.0,1,0.9168,0.6944444444444445,1.0,1
1432,1459,HappyMellow952,"
Skin Feels Softer


My skin feels softer and my wrinkles aren't as prominent
",1.0,0,-0.2411,1.0,1.0,0
1433,1460,MR,"
Really noticing a difference 1 month in


Have been using this for about four weeks and notice my skin is more moisturized and plump.
",1.0,0,0.0,0.35,1.0,1
1434,1461,Allie Morris,"
and this product has controlled my acne better than half of the products that I have spent ...


This product has completely changed my life. I have spent so much money on dermatologist products to try and control my acne. Being in my 20's, acne is the LAST thing I want to worry about, and this product has controlled my acne better than half of the products that I have spent double on! I use this at night, so my skin doesn't get too dry, and use their moisturizer during the day. I will never use another product, and I would recommend this to anyone with skin problems or for those who want to get a head start on anti-aging skin care!
",1.0,1,0.7955,0.24166666666666667,0.0,1
1435,1462,Christy,"
Formula might have changed, smells like dead fish now.


I’ve used this for a while now and loved it, but the last 2 bottles have smelled so bad I can’t use them. After the first bad bottle I thought it might just be a bad batch and ordered another one. But this last bottle smells horrible too. Very disappointed since now I have to find another cream,
",0.0,0,-0.9809,0.5641666666666667,0.0,0
1436,1463,Diogo gomes,"
Not good


The product doesn’t really do what it claims to do. I think the cream is too thick.
",0.0,0,-0.3412,0.425,0.0,0
1437,1464,Nancy Beckerich,"
love this product -


Love it - have used for over a year - I am over 50 and just noticing lines - this is working for me in easing those lines - I really like this product
",1.0,1,0.9216,0.4666666666666666,1.0,1
1438,1465,carol,"
nice and creamy


Like this product as it goes on smoothly and you only have to use a little.  Too soon to see effects, but as compared to other retinols, I am very satisfied.
",1.0,1,0.7776,0.7291666666666666,1.0,1
1439,1466,Teresa,"
I like it so far


I got this retinol cream because I love the vitamin C serum. I've tried this product for 2 days now and so far so good! 😁
",1.0,1,0.9457,0.8,1.0,1
1440,1467,Jessica Hathaway,"
Most recent order is not consistent with past quality


Normally I love this item, but the most recent I received has a green tint and smells off. Is it possible for the product to go bad over time? I replaced it when I ran out of my last bottle (which was fine), so it was about 11 months after receiving the item when I used it.
",0.0,0,-0.2382,0.42777777777777776,0.0,0
1441,1468,Dobermom4Life,"
My first time trying retinol - I like it


Moisturizing and feels great in my skin, but this isn’t enough to be the only moisturizer on my skin. 2% is the strongest retinol you can buy OTC but I like how this feels and I think I notice a difference in my skin. Age 55, skin type normal, very fair and freckled
",1.0,1,0.9299,0.7055555555555554,1.0,1
1442,1469,Jane B,"
Amazing


This product is amazing .I tried a couple different brands (expensive)  since trying this and won’t do that again.I could tell my skin was not as smooth and not blemish free in just 10 days.Thankfull it only took a week a to recover when my order arrived.It’s lightweight and not greasey.
",1.0,1,0.7094,0.7714285714285714,1.0,1
1443,1470,Emily Kaplan,"
Wrinkles be gone!


I super love this skin cream! The scent is pleasant. It’s mild enough to use around your eyes and on sensitive skin. Will definitely order again.
",1.0,1,0.9401,0.661904761904762,1.0,1
1444,1471,Laura Money,"
Great!


5 stars so far!  I can’t smell it, which is a huge deal. I’m incredibly sensitive to scents. I just won’t wear something if it’s smelly (like the other retinol creams I’ve tried).My skin is moisturized and I haven’t had any breakouts yet.
",1.0,1,0.8585,0.7849999999999999,1.0,1
1445,1472,J,"
Shrank my milia


I bought this product 8 times over the course of 3 years. I have milia prone skin from using heavy moisturizers and this product minimizes the amount of milia I have and shrank it. I use it almost daily or every other day if my skin needs a break from the retinol. Highly recommend if you have milia.
",1.0,1,0.4201,0.35375,0.0,1
1446,1473,Te,"
Been using daily twice a day for 6 months with minimum improvement to acne scarring and redness


I've been using this product for 6 months day and night without fail with a vitamin C serum but have seen minimum improvement. It also causes cystic acne to appear on my neck at times which makes it very difficult for me to shave my beard weekly. I actually ordered two by accident but figured it would be fine since I was stoked that this would clear my acne-induced discoloration and scars and I would reorder anyway. But after further research I've decided it's now time for me to up the dosage. I will be trying a clinical strength retinol (2%) serum next. I'd like a refund on at least one of the jars I ordered. Thanks.
",0.0,1,0.9492,0.3383333333333333,0.0,0
1447,1474,LadyHawke,"
Try this product!


This cream is truly fantastic. For years I would rotate moisturizers depending on the season, because my skin has always been so temperamental. After I found this cream, I haven't needed to do that. I use it morning and night, it doesn't break me out, my skin looks and feels the best it ever has, and I'm genuinely so happy I found it!
",1.0,1,0.9519,0.7333333333333334,1.0,1
1448,1475,Joyce,"
No scent and goes on nice.


I like this cream. I haven’t noticed any difference but I’m old, so that’s probably why. But I’ll keep on using it until it’s out and will decide if I want to stay with it or not.
",1.0,1,0.3612,0.6,1.0,1
1449,1476,Amazon Customer,"
Highly recommend!


I’m a 25 year old female, so not TOO many wrinkles lol but I bought this cream specifically to help even out my complexion and minimize the appearance of my genetically larger pores around my T zone. This is now a staple in my skin care routine. I was a little weary at first because of how sensitive my skin is, but I had zero problems and there was a noticeable smoothness to the texture of my skin after the first week. Highly recommend!
",1.0,1,0.8796,0.4739393939393939,1.0,1
